url,name,height,weight,reach,stance,dob
http://ufcstats.com/fighter-details/08af939f41b5a57b,Beneil Dariush,5.833333333,155,72,Southpaw,5/6/1989
http://ufcstats.com/fighter-details/b96619b3acd7d9da,Miesha Tate,5.5,135,65,Orthodox,8/18/1986
http://ufcstats.com/fighter-details/0978385b2bd9ef9b,Nick Aguirre,5.75,135,74,Southpaw,1/15/1996
http://ufcstats.com/fighter-details/86d9dbe1bfcbade7,Julia Avila,5.583333333,135,68,Orthodox,5/11/1988
http://ufcstats.com/fighter-details/3cf66c62d9069f43,Lucie Pudilova,5.666666667,125,67,Orthodox,6/13/1994
http://ufcstats.com/fighter-details/0112352cb32f5026,Denis Tiuliulin,6.083333333,185,77,Orthodox,5/17/1988
http://ufcstats.com/fighter-details/ac026518a9b4dc0f,Jordan Leavitt,5.75,155,71,Southpaw,6/2/1995
http://ufcstats.com/fighter-details/c32aeb1a59e6272d,Michael Morales,6,170,79,Orthodox,6/24/1999
http://ufcstats.com/fighter-details/83455a9d17f57dae,Rafael Estevam,5.666666667,125,69,Orthodox,8/10/1996
http://ufcstats.com/fighter-details/11583163f45c7b31,Lucas Alexander,5.916666667,145,73,Orthodox,7/28/1995
http://ufcstats.com/fighter-details/ff62013d2fce6d13,Nazim Sadykhov,5.833333333,155,69,Southpaw,5/16/1994
http://ufcstats.com/fighter-details/dccb63727f2f5f74,Matt Frevola,5.75,155,71,Orthodox,6/11/1990
http://ufcstats.com/fighter-details/399afbabc02376b5,Tom Aspinall,6.416666667,256,78,Orthodox,4/11/1993
http://ufcstats.com/fighter-details/b8bbdeff718dbb7d,Pat Sabatini,5.666666667,145,70,Orthodox,11/9/1990
http://ufcstats.com/fighter-details/da0995f19b749cfa,Mark Madsen,5.666666667,155,72,Orthodox,9/23/1984
http://ufcstats.com/fighter-details/37c5366d18ed6c05,Roosevelt Roberts,6.166666667,155,73,Orthodox,2/11/1994
http://ufcstats.com/fighter-details/ca36633b80be4a78,Kaynan Kruschewsky,6,155,73,Orthodox,4/4/1991
http://ufcstats.com/fighter-details/ec13c393d029297d,Kaue Fernandes,5.75,155,73,Orthodox,3/17/1995
http://ufcstats.com/fighter-details/32c355b04fc57f3a,Marc Diakiese,5.833333333,155,73,Orthodox,3/16/1993
http://ufcstats.com/fighter-details/01641ba5df0c69b0,Gabriel Bonfim,6.083333333,170,72,Orthodox,8/20/1997
http://ufcstats.com/fighter-details/476fe566d2df676e,Modestas Bukauskas,6.25,205,78,Switch,2/10/1994
http://ufcstats.com/fighter-details/1235b31de15d0c6e,Montserrat Conejo Ruiz,5,115,61,Southpaw,2/3/1993
http://ufcstats.com/fighter-details/46d0a888d87d91ac,Abu Azaitar,5.75,185,76,Orthodox,3/10/1986
http://ufcstats.com/fighter-details/767755fd74662dbf,Khamzat Chimaev,6.166666667,185,75,Orthodox,5/1/1994
http://ufcstats.com/fighter-details/d80ee110748171ac,Mike Breeden,5.833333333,155,70,Orthodox,4/21/1989
http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,Kamaru Usman,6,170,76,Switch,5/11/1987
http://ufcstats.com/fighter-details/a72a2a769fa5a2be,Anshul Jubli,6,155,69,Switch,1/13/1995
http://ufcstats.com/fighter-details/0fd5f4b838e890cc,Said Nurmagomedov,5.666666667,135,70,Orthodox,4/5/1992
http://ufcstats.com/fighter-details/3753714927f18437,Mohammad Yahya,5.75,145,73,Switch,5/23/1994
http://ufcstats.com/fighter-details/6c9b66b43663f2f7,Viktoriia Dudakova,5.416666667,125,67,Orthodox,1/26/1999
http://ufcstats.com/fighter-details/d05cb1e8d1b885d8,Jinh Yu Frey,5.25,115,65,Southpaw,5/20/1985
http://ufcstats.com/fighter-details/329e403448756217,Nathaniel Wood,5.5,145,69,Orthodox,5/8/1993
http://ufcstats.com/fighter-details/b4c6c904a9ffc5e8,Ashley Yoder,5.583333333,115,69,Southpaw,10/20/1987
http://ufcstats.com/fighter-details/2c5f5749569eef66,Tainara Lisboa,5.583333333,135,67,Orthodox,3/2/1991
http://ufcstats.com/fighter-details/4948e412fa6ab67d,Ravena Oliveira,5.416666667,115,65,Orthodox,2/20/1997
http://ufcstats.com/fighter-details/103e2e33a60683e1,Irina Alekseeva,5.666666667,135,67,Orthodox,6/27/1990
http://ufcstats.com/fighter-details/92a9aa9c93192871,Darren Elkins,5.833333333,145,71,Orthodox,5/16/1984
http://ufcstats.com/fighter-details/d31cbcdd7d69536d,TJ Brown,5.75,145,72,Switch,5/22/1990
http://ufcstats.com/fighter-details/d7fe8c6b7d2872e5,Brendon Marotte,5.75,145,70,Orthodox,1/12/1996
http://ufcstats.com/fighter-details/8e1f36476ef02a6a,Jennifer Maia,5.333333333,125,64,Orthodox,10/6/1988
http://ufcstats.com/fighter-details/e0b0cf71e0d69dd0,Kanako Murata,5.083333333,115,62,Orthodox,8/10/1993
http://ufcstats.com/fighter-details/814ff3018127e8fc,Ricky Glenn,6,155,70,Southpaw,4/12/1989
http://ufcstats.com/fighter-details/f6bcbd91b114ff58,Johnny Munoz,5.75,135,71,Orthodox,2/16/1993
http://ufcstats.com/fighter-details/eae431e70064e046,Abdul Razak Alhassan,5.833333333,185,73,Orthodox,8/11/1985
http://ufcstats.com/fighter-details/92fa1401b7927da3,Jake Collier,6.25,230,78,Orthodox,10/25/1988
http://ufcstats.com/fighter-details/26e3f3928b1891d9,Hannah Goldy,5.333333333,115,61,Orthodox,5/18/1992
http://ufcstats.com/fighter-details/43a59ce3bb40449e,Mizuki,5.25,115,65,Orthodox,8/19/1994
http://ufcstats.com/fighter-details/725b1abc9a39d873,AJ Fletcher,5.833333333,170,67,Switch,2/18/1997
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,Andre Fialho,6,170,74,Orthodox,4/7/1994
http://ufcstats.com/fighter-details/c814b4c899793af6,Rafael Fiziev,5.666666667,155,71,Switch,3/5/1993
http://ufcstats.com/fighter-details/dc07493a87dc0a6e,Alex Reyes,5.916666667,155,73,Orthodox,10/2/1986
http://ufcstats.com/fighter-details/e8b731feff72294b,Alexa Grasso,5.416666667,125,66,Orthodox,8/9/1993
http://ufcstats.com/fighter-details/f3ca6908f78efebe,Terrence Mitchell,5.833333333,135,74,Orthodox,12/30/1989
http://ufcstats.com/fighter-details/132deb59abae64b1,Valentina Shevchenko,5.416666667,125,66,Southpaw,3/7/1988
http://ufcstats.com/fighter-details/ac7c765882f2c68c,Elise Reed,5.25,115,63,Orthodox,12/5/1992
http://ufcstats.com/fighter-details/ca43de99b07b6b40,Josh Fremd,6.333333333,185,76,Orthodox,1/15/1994
http://ufcstats.com/fighter-details/68d4a891e5cf2029,Tracy Cortez,5.416666667,125,65,Orthodox,12/10/1993
http://ufcstats.com/fighter-details/a9da3158dd2c2b5a,Jack Jenkins,5.583333333,145,68,Switch,11/3/1993
http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,Manel Kape,5.416666667,125,68,Southpaw,11/14/1993
http://ufcstats.com/fighter-details/1338e2c7480bdf9e,Israel Adesanya,6.333333333,185,80,Switch,7/22/1989
http://ufcstats.com/fighter-details/9edf2c9082cc2cd8,Blood Diamond,5.916666667,170,76,Switch,7/10/1988
http://ufcstats.com/fighter-details/c21a036b4e012f1c,John Makdessi,5.666666667,155,68,Orthodox,5/3/1985
http://ufcstats.com/fighter-details/74f9448b97bf8bec,Da Woon Jung,6.333333333,205,78,Orthodox,12/7/1993
http://ufcstats.com/fighter-details/4cd8b03aee1d0138,Shane Young,5.666666667,145,72,Orthodox,7/31/1993
http://ufcstats.com/fighter-details/b909a9a9688b5284,Gabriel Miranda,5.916666667,145,71,Orthodox,3/25/1990
http://ufcstats.com/fighter-details/4729c93ba705a3bf,Kiefer Crosbie,5.916666667,170,70,Switch,4/5/1990
http://ufcstats.com/fighter-details/e3964ece586e0635,Jacqueline Cavalcanti,5.666666667,135,70,Orthodox,8/29/1997
http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,Serghei Spivac,6.25,260,78,Orthodox,1/24/1995
http://ufcstats.com/fighter-details/787bb1f087ccff8a,Ciryl Gane,6.333333333,245,81,Orthodox,4/12/1990
http://ufcstats.com/fighter-details/862b0b3375aa4b6e,Zarah Fairn,5.666666667,135,72,Orthodox,12/10/1983
http://ufcstats.com/fighter-details/e1d40e8782d80bc2,William Gomis,6,145,73,Southpaw,6/13/1997
http://ufcstats.com/fighter-details/fd7ab338e4953644,Manolo Zecchini,5.666666667,145,68,Orthodox,10/22/1996
http://ufcstats.com/fighter-details/40a456a25d52ee65,Rolando Bedoya,5.916666667,170,74,Orthodox,1/13/1997
http://ufcstats.com/fighter-details/21b5c82c1b89dab1,Yusaku Kinoshita,6,170,71,Southpaw,8/21/2000
http://ufcstats.com/fighter-details/9560ff14eb3129f7,Giga Chikadze,6,145,74,Orthodox,8/25/1988
http://ufcstats.com/fighter-details/148bb103cfbf123e,Toshiomi Kazama,5.583333333,135,69,Orthodox,5/15/1997
http://ufcstats.com/fighter-details/ac40f7e3cbecdda4,Parker Porter,6,265,75,Orthodox,4/22/1985
http://ufcstats.com/fighter-details/a68575214ecad140,SeungWoo Choi,6,145,74,Orthodox,11/3/1992
http://ufcstats.com/fighter-details/f7467152fd9f18a2,Taila Santos,5.5,125,68,Orthodox,6/22/1993
http://ufcstats.com/fighter-details/c451d67c09c55418,Chan Sung Jung,5.583333333,145,72,Orthodox,3/17/1987
http://ufcstats.com/fighter-details/da22387a0407a2dc,Da'Mon Blackshear,5.833333333,135,72,Switch,8/12/1994
http://ufcstats.com/fighter-details/aa0c573da7119292,Juliana Miller,5.583333333,125,66,Orthodox,5/7/1996
http://ufcstats.com/fighter-details/5d495dec23d7c68e,Francis Marshall,5.75,145,72,Orthodox,3/3/1999
http://ufcstats.com/fighter-details/2c9d00968f818270,Hakeem Dawodu,5.666666667,145,73,Orthodox,7/2/1991
http://ufcstats.com/fighter-details/0b362247806341e5,JP Buys,5.416666667,135,67,Orthodox,4/30/1996
http://ufcstats.com/fighter-details/6aae253467e8f9ce,Tafon Nchukwi,6,185,77,Orthodox,10/14/1994
http://ufcstats.com/fighter-details/d0aaedcf7ccd0b45,Chris Daukaus,6.25,205,76,Orthodox,9/25/1989
http://ufcstats.com/fighter-details/da816417a579a0bd,Gavin Tucker,5.5,145,66,Southpaw,6/17/1986
http://ufcstats.com/fighter-details/04c8b08b16a5b99e,Tanner Boser,6.166666667,205,75,Orthodox,8/2/1991
http://ufcstats.com/fighter-details/b08012bbe542592a,Tatiana Suarez,5.416666667,115,66,Southpaw,12/19/1990
http://ufcstats.com/fighter-details/c2a670b22d2e196f,Aleksa Camur,6.083333333,205,74,Orthodox,9/25/1995
http://ufcstats.com/fighter-details/65f09bacd3957381,Cory Sandhagen,5.916666667,135,70,Switch,4/20/1992
http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,Jan Blachowicz,6.166666667,205,78,Orthodox,2/24/1983
http://ufcstats.com/fighter-details/c58f51dedb310998,Michael Chiesa,6.083333333,170,75,Southpaw,12/7/1987
http://ufcstats.com/fighter-details/c739c2995a275314,Yanal Ashmouz,5.75,155,68,Orthodox,3/31/1995
http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,Jai Herbert,6.083333333,155,77,Orthodox,5/13/1988
http://ufcstats.com/fighter-details/e8fe9c15d348e778,Daniel Barez,5.5,125,66,Orthodox,12/10/1988
http://ufcstats.com/fighter-details/113df4fde64735c6,Davey Grant,5.666666667,135,69,Orthodox,12/18/1985
http://ufcstats.com/fighter-details/9c442aaf149ea982,Shauna Bannon,5.416666667,115,65,Switch,10/23/1993
http://ufcstats.com/fighter-details/2975297f505e9447,Jonny Parsons,5.75,170,69,Orthodox,9/6/1991
http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,Danny Roberts,6.083333333,170,74,Southpaw,7/14/1987
http://ufcstats.com/fighter-details/58bbef3770bb2dfc,Joel Alvarez,6.25,155,77,Orthodox,3/2/1993
http://ufcstats.com/fighter-details/b9706f80d005036c,Ketlen Vieira,5.666666667,135,68,Orthodox,8/26/1991
http://ufcstats.com/fighter-details/6b7c7460855dbbb9,Albert Duraev,5.916666667,185,75,Orthodox,1/5/1989
http://ufcstats.com/fighter-details/efc67b07eed39794,Istela Nunes,5.333333333,115,66,Orthodox,7/23/1992
http://ufcstats.com/fighter-details/305d73ede05e31ad,Austin Lingo,5.833333333,145,70,Orthodox,7/10/1994
http://ufcstats.com/fighter-details/6e00cfffd54653c4,Tyson Nam,5.583333333,125,68,Orthodox,10/6/1983
http://ufcstats.com/fighter-details/ee18ff42063174df,Ottman Azaitar,5.666666667,155,71,Switch,2/20/1990
http://ufcstats.com/fighter-details/fc6e681bf6658faf,Ashlee Evans-Smith,5.666666667,135,67,Orthodox,7/9/1987
http://ufcstats.com/fighter-details/f8f1ec513bcfef43,Alexander Munoz,5.75,155,72,Switch,2/27/1990
http://ufcstats.com/fighter-details/914a897455693650,Carl Deaton,5.583333333,155,69,Orthodox,11/24/1989
http://ufcstats.com/fighter-details/cda1099995b46cc2,Genaro Valdez,5.75,155,72,Orthodox,1/16/1992
http://ufcstats.com/fighter-details/d9a56ecb6e94f02e,Evan Elder,5.833333333,155,72,Switch,4/11/1997
http://ufcstats.com/fighter-details/a52bc1e62cf0b7c6,Melsik Baghdasaryan,5.75,145,70,Southpaw,1/28/1992
http://ufcstats.com/fighter-details/7832f2f62f04178f,Tucker Lutz,5.666666667,145,72,Orthodox,7/12/1994
http://ufcstats.com/fighter-details/70e1f8a821b72c8b,Jimmy Crute,6.166666667,205,74,Orthodox,3/4/1996
http://ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie Lawler,5.916666667,170,74,Southpaw,3/20/1982
http://ufcstats.com/fighter-details/193b9d1858bc4df3,Dan Hooker,6,155,75,Switch,2/13/1990
http://ufcstats.com/fighter-details/c7d7fda69ec410d3,Kamuela Kirk,5.833333333,155,75,Switch,4/13/1994
http://ufcstats.com/fighter-details/3143bf892608139a,Yana Santos,5.5,135,68,Orthodox,11/11/1989
http://ufcstats.com/fighter-details/1788eee370f077b7,Blagoy Ivanov,5.916666667,250,73,Southpaw,10/9/1986
http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,Kevin Lee,5.75,170,77,Orthodox,9/4/1992
http://ufcstats.com/fighter-details/135d124172a0bea3,Damir Ismagulov,5.833333333,155,74,Orthodox,2/3/1991
http://ufcstats.com/fighter-details/7772b283d288dbe2,Guram Kutateladze,5.916666667,155,72,Orthodox,1/8/1992
http://ufcstats.com/fighter-details/55fa6ce3e522c8bb,Zhalgas Zhumagulov,5.333333333,125,66,Switch,8/29/1988
http://ufcstats.com/fighter-details/f2f140ce7532e327,Gabriel Santos,5.75,145,70,Orthodox,11/28/1996
http://ufcstats.com/fighter-details/59c438c81fbf3ece,Tereza Bleda,5.75,125,71,Orthodox,11/30/2001
http://ufcstats.com/fighter-details/e7e01e266a9d4342,Ronnie Lawrence,5.666666667,135,68,Switch,6/13/1992
http://ufcstats.com/fighter-details/7acbb0972e75281a,Marvin Vettori,6,185,74,Southpaw,9/20/1993
http://ufcstats.com/fighter-details/37d752ec41ed84bb,Maria Oliveira,5.5,115,69,Orthodox,12/12/1996
http://ufcstats.com/fighter-details/80fa8218c99f9c58,Amanda Nunes,5.666666667,135,69,Orthodox,5/30/1988
http://ufcstats.com/fighter-details/9ada30894bf04e19,David Dvorak,5.416666667,125,68,Orthodox,6/5/1992
http://ufcstats.com/fighter-details/b67d6bacc68d4c92,Daniel Santos,5.583333333,135,67,Orthodox,3/12/1995
http://ufcstats.com/fighter-details/950d0ef5c17157c5,Maxim Grishin,6.25,205,78,Orthodox,5/2/1984
http://ufcstats.com/fighter-details/6fc506e1099afe20,Luan Lacerda,5.583333333,135,71,Orthodox,1/7/1993
http://ufcstats.com/fighter-details/029e1293e609fd74,Abubakar Nurmagomedov,5.916666667,170,72,Orthodox,11/13/1989
http://ufcstats.com/fighter-details/6d35bf94f7d30241,Amir Albazi,5.416666667,125,68,Orthodox,10/27/1993
http://ufcstats.com/fighter-details/853eb0dd5c0e2149,Kai Kara-France,5.333333333,125,69,Orthodox,3/26/1993
http://ufcstats.com/fighter-details/361d49960a196976,Daniel Pineda,5.583333333,145,69,Orthodox,8/6/1985
http://ufcstats.com/fighter-details/9dedfdd91070ddd8,Victoria Leonardo,5.416666667,125,64,Orthodox,2/16/1990
http://ufcstats.com/fighter-details/2c010b26a3306969,Orion Cosce,5.916666667,170,71,Switch,7/15/1994
http://ufcstats.com/fighter-details/036e96c1c12b8a59,Nick Fiore,5.833333333,155,72,Orthodox,12/10/1997
http://ufcstats.com/fighter-details/8abac218746e04ca,Takashi Sato,5.833333333,170,73,Southpaw,6/9/1990
http://ufcstats.com/fighter-details/e9a3aeb207578eea,Ilir Latifi,5.833333333,230,73,Orthodox,7/28/1982
http://ufcstats.com/fighter-details/6c8072b61c276e67,Jessica-Rose Clark,5.416666667,135,64,Orthodox,11/28/1987
http://ufcstats.com/fighter-details/a20f234df70f2182,Ji Yeon Kim,5.583333333,125,72,Orthodox,10/18/1989
http://ufcstats.com/fighter-details/297a2b35444c245b,Mandy Bohm,5.583333333,125,71,Orthodox,7/30/1989
http://ufcstats.com/fighter-details/01b352b6a9074d5c,Chase Sherman,6.333333333,250,78,Orthodox,11/16/1989
http://ufcstats.com/fighter-details/31123249b0bbf52e,Matt Brown,6,170,75,Orthodox,1/10/1981
http://ufcstats.com/fighter-details/5eb50529a8418b77,Gabe Green,5.833333333,155,73,Switch,5/2/1993
http://ufcstats.com/fighter-details/242d36d241b43c12,Kron Gracie,5.75,145,70,Southpaw,7/11/1988
http://ufcstats.com/fighter-details/b1b0729d27936f2f,Belal Muhammad,5.916666667,170,72,Orthodox,7/9/1988
http://ufcstats.com/fighter-details/8d20d76af3f213ce,Joseph Holmes,6.333333333,185,80,Orthodox,7/4/1995
http://ufcstats.com/fighter-details/eaa9402e5a7990ad,Braxton Smith,5.916666667,257,72,Orthodox,1/1/1990
http://ufcstats.com/fighter-details/3c26c420584d912d,Hailey Cowan,5.666666667,135,67,Southpaw,2/12/1992
http://ufcstats.com/fighter-details/78f485f851891d68,Journey Newson,5.416666667,135,67,Orthodox,3/7/1989
http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,Montel Jackson,5.833333333,135,75,Southpaw,4/24/1992
http://ufcstats.com/fighter-details/3b0a516d2921e0d6,Batgerel Danaa,5.583333333,135,70,Orthodox,7/4/1989
http://ufcstats.com/fighter-details/4333a8e70a672eb7,Brogan Walker,5.333333333,125,67,Switch,8/2/1988
http://ufcstats.com/fighter-details/e90a2f22417af68e,Azamat Murzakanov,5.833333333,205,71,Southpaw,4/12/1989
http://ufcstats.com/fighter-details/4ba8d454f762005d,Zak Cummings,6,205,75,Southpaw,8/2/1984
http://ufcstats.com/fighter-details/34c2b3656f88f7ef,Aaron Phillips,5.75,135,71,Southpaw,8/5/1989
http://ufcstats.com/fighter-details/06f36cf4bd97ec77,Ed Herman,6.083333333,205,77,Orthodox,10/2/1980
http://ufcstats.com/fighter-details/e132d47bd9efbbe0,Rafa Garcia,5.583333333,155,70,Orthodox,8/5/1994
http://ufcstats.com/fighter-details/f9b200db02b488d9,Lando Vannata,5.75,155,71,Orthodox,3/14/1992
http://ufcstats.com/fighter-details/6d1bffff14897645,Santiago Ponzinibbio,6,170,73,Orthodox,9/26/1986
http://ufcstats.com/fighter-details/98215d037be5bcb7,Cynthia Calvillo,5.333333333,115,64,Orthodox,7/13/1987
http://ufcstats.com/fighter-details/47b9e0e7703a4868,Jorge Masvidal,5.916666667,170,74,Orthodox,11/12/1984
http://ufcstats.com/fighter-details/b93c06d09d1c4ac0,Steven Peterson,5.833333333,145,70,Orthodox,5/29/1990
http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,Dusko Todorovic,6.083333333,185,74,Orthodox,5/19/1994
http://ufcstats.com/fighter-details/a0e6753c42698f13,Omar Morales,5.916666667,155,73,Orthodox,10/17/1985
http://ufcstats.com/fighter-details/fd55393021a8c255,Gunnar Nelson,5.916666667,170,72,Switch,7/28/1988
http://ufcstats.com/fighter-details/87a1dc546b1c5caf,Makwan Amirkhani,5.833333333,145,72,Southpaw,11/8/1988
http://ufcstats.com/fighter-details/601964f9654f911a,Tony Gravely,5.416666667,135,69,Orthodox,9/28/1991
http://ufcstats.com/fighter-details/d05412b513b19621,Guido Cannetti,5.5,135,68,Southpaw,12/19/1979
http://ufcstats.com/fighter-details/2f13e4020cea5b38,Raphael Assuncao,5.416666667,135,66,Orthodox,7/19/1982
http://ufcstats.com/fighter-details/1091d4d957141094,Nikita Krylov,6.25,205,77,Orthodox,3/7/1992
http://ufcstats.com/fighter-details/c0386644627a7ee5,Mana Martinez,5.833333333,135,70,Orthodox,3/25/1996
http://ufcstats.com/fighter-details/07f72a2a7591b409,Jon Jones,6.333333333,248,84,Orthodox,7/19/1987
http://ufcstats.com/fighter-details/b1a3e0aca758b322,Derek Brunson,6.083333333,185,77,Southpaw,1/4/1984
http://ufcstats.com/fighter-details/c742287ed86a09bc,Jessica Penne,5.416666667,115,67,Orthodox,1/30/1983
http://ufcstats.com/fighter-details/a2ccf35a88346a91,Erick Gonzalez,5.916666667,155,75,Orthodox,1/20/1992
http://ufcstats.com/fighter-details/ec23c1be628d8057,Trevin Jones,5.583333333,135,70,Southpaw,8/4/1990
http://ufcstats.com/fighter-details/441eacbe20e0e80b,Augusto Sakai,6.25,265,77,Orthodox,5/9/1991
http://ufcstats.com/fighter-details/029afd138865d20a,Rafael Alves,5.666666667,155,68,Orthodox,11/14/1990
http://ufcstats.com/fighter-details/ca28cdf526d6b6e9,Nurullo Aliev,5.833333333,155,72,Orthodox,12/8/2000
http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,Lina Lansberg,5.583333333,135,65,Orthodox,3/13/1982
http://ufcstats.com/fighter-details/5c10da56d712ac9c,Khusein Askhabov,5.666666667,145,69,Orthodox,2/13/1995
http://ufcstats.com/fighter-details/5da33b8fbfa5ee95,William Knight,5.833333333,205,73,Orthodox,4/3/1988
http://ufcstats.com/fighter-details/c878270af633eb11,Jordan Wright,6.166666667,205,77,Orthodox,10/7/1991
http://ufcstats.com/fighter-details/b62d5280966b2460,Clayton Carpenter,5.5,125,66,Orthodox,6/9/1996
http://ufcstats.com/fighter-details/4a043165cf47cab2,Juancamilo Ronderos,5.25,125,64,Southpaw,2/17/1995
http://ufcstats.com/fighter-details/aceffa19749c4dc0,Zubaira Tukhugov,5.666666667,155,68,Orthodox,1/15/1991
http://ufcstats.com/fighter-details/da4628f173337902,Don Shainis,5.5,145,67,Orthodox,9/16/1990
http://ufcstats.com/fighter-details/adccbc19b22e19af,SeungGuk Choi,5.5,125,64,Orthodox,12/26/1996
http://ufcstats.com/fighter-details/3f11fd1751fa83b1,Yizha,5.583333333,145,71,Orthodox,1/8/1997
http://ufcstats.com/fighter-details/e93b04e308913c2e,Dooho Choi,5.833333333,145,70,Orthodox,4/10/1991
http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,Lauren Murphy,5.416666667,125,67,Orthodox,7/27/1983
http://ufcstats.com/fighter-details/140745cbbcb023ac,Mauricio Rua,6.083333333,205,76,Orthodox,11/25/1981
http://ufcstats.com/fighter-details/72ea1984c52019b5,Saimon Oliveira,5.333333333,135,72,Orthodox,4/21/1991
http://ufcstats.com/fighter-details/49ee5024966efc0d,Mounir Lazzez,6.083333333,170,76,Orthodox,11/16/1987
http://ufcstats.com/fighter-details/7ff97850e8c32bda,Glover Teixeira,6.166666667,205,76,Orthodox,10/28/1979
http://ufcstats.com/fighter-details/2f5cbecbbe18bac4,Shamil Abdurakhimov,6.25,235,76,Orthodox,9/2/1981
http://ufcstats.com/fighter-details/253076a23d03dcd0,Allan Nascimento,5.666666667,125,69,Orthodox,9/11/1991
http://ufcstats.com/fighter-details/4959f10a62f3fec3,Cheyanne Vlismas,5.25,115,63,Switch,6/25/1995
http://ufcstats.com/fighter-details/50a28b9f8314e008,Saidyokub Kakhramonov,5.666666667,135,69,Orthodox,11/14/1995
http://ufcstats.com/fighter-details/2f6a993c7f547c13,Sergey Morozov,5.5,135,67,Orthodox,6/14/1989
http://ufcstats.com/fighter-details/84512339473dd300,Steven Koslow,5.583333333,125,69,Switch,1/22/1997
http://ufcstats.com/fighter-details/01fed6f61ebea01f,Jay Perrin,5.583333333,135,67,Switch,6/15/1993
http://ufcstats.com/fighter-details/ce632027bf2a871b,Dalcha Lungiambula,5.666666667,185,76,Orthodox,7/31/1987
http://ufcstats.com/fighter-details/9ce6d5a03af801b7,Darren Till,6,185,74,Southpaw,12/24/1992
http://ufcstats.com/fighter-details/2804ce8dadab5770,Marcelo Rojo,5.666666667,145,71,Orthodox,7/2/1988
http://ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,6.25,185,76,Southpaw,2/27/1993
http://ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,5.75,155,69,Orthodox,9/30/1983
http://ufcstats.com/fighter-details/0c258d1d8e16e5f1,Kevin Natividad,5.5,135,70,Orthodox,4/2/1993
http://ufcstats.com/fighter-details/37098a6e6c27fb66,Vince Morales,5.75,135,70,Orthodox,11/12/1990
http://ufcstats.com/fighter-details/d910665038efc639,Carla Esparza,5.083333333,115,63,Orthodox,10/10/1987
http://ufcstats.com/fighter-details/4b93a88f3b1de35b,Michael Chandler,5.666666667,155,71,Orthodox,4/24/1986
http://ufcstats.com/fighter-details/37ed1ab2f8b819f4,Brad Riddell,5.583333333,155,71,Orthodox,9/30/1991
http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,Nicolae Negumereanu,6,205,78,Orthodox,9/4/1994
http://ufcstats.com/fighter-details/5bf31a46becc1204,Michael Trizano,5.916666667,145,71,Orthodox,12/31/1991
http://ufcstats.com/fighter-details/f2688492b9a525a3,Frankie Edgar,5.5,135,68,Orthodox,10/16/1981
http://ufcstats.com/fighter-details/773f7feacf96153e,Benito Lopez,5.833333333,135,73,Switch,4/6/1994
http://ufcstats.com/fighter-details/b4880ef2f838d4e1,Silvana Gomez Juarez,5.25,115,65,Orthodox,12/6/1984
http://ufcstats.com/fighter-details/760a55d5b6098cbe,Carlos Candelario,5.666666667,125,68,Southpaw,6/4/1991
http://ufcstats.com/fighter-details/1a54231796e24a3f,Liudvik Sholinian,5.833333333,135,71,Orthodox,1/20/1990
http://ufcstats.com/fighter-details/3eb4dc9a7d4ac906,Ramona Pascual,5.583333333,135,66,Southpaw,9/23/1988
http://ufcstats.com/fighter-details/568bbad0eaced57c,Shanna Young,5.583333333,125,65,Orthodox,2/20/1991
http://ufcstats.com/fighter-details/34e516ab361afb1c,Darrick Minner,5.583333333,145,69,Orthodox,4/28/1990
http://ufcstats.com/fighter-details/69888118d968ba52,Joshua Weems,5.666666667,135,69,Orthodox,5/5/1994
http://ufcstats.com/fighter-details/2b68d9f125d07b42,Jared Vanderaa,6.333333333,265,80,Orthodox,5/12/1992
http://ufcstats.com/fighter-details/b15862fcd6ded451,Carlos Mota,5.333333333,125,69,Orthodox,4/15/1995
http://ufcstats.com/fighter-details/147e70aa6cc48cfc,Tresean Gore,6,185,75,Switch,6/21/1994
http://ufcstats.com/fighter-details/c849740a3ff51931,TJ Dillashaw,5.5,135,67,Orthodox,2/7/1986
http://ufcstats.com/fighter-details/684d3aee255a3d09,Gadzhi Omargadzhiev,6.083333333,170,71,Switch,2/24/1993
http://ufcstats.com/fighter-details/67f272324a030d00,Misha Cirkunov,6.25,205,77,Orthodox,2/27/1987
http://ufcstats.com/fighter-details/cc351e408bbb7d43,Brandon Davis,5.833333333,135,72,Orthodox,5/8/1990
http://ufcstats.com/fighter-details/0641c21bec209472,Mike Jackson,6.166666667,170,74,Orthodox,3/22/1985
